video_label,video_id,title,channel_name,comment_id,text,parent_id,author,author_channel_id,likes,timestamp,negative,neutral,positive,compound,anger_score,disgust_score,fear_score,joy_score,neutral_score,sadness_score,surprise_score,emotion,sentiment_class,optimism_score,detected_language,translated_text,emotion_polarity,majority_emotion_polarity,emotionally_oppositional,emotionally_opposed_to_parent
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxVonAoCtiyOfkg0pV4AaABAg.9a16Y5kddQq9a708_B0o7Y,no this is just a work of isis bc of our ignrant idiots,UgxVonAoCtiyOfkg0pV4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.155,0.845,0.0,-0.296,0.009195993,0.08745561,0.003339879,0.975832462,0.81191385,0.009400656,0.014278397,neutral,negative,0.005570985,en,no this is just a work of isis bc of our ignrant idiots,neutral,neutral,False,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgyquVIeWf8I180MBkl4AaABAg.9_j8kW0t8mX9_kXYSNPB7-,huh?,UgyquVIeWf8I180MBkl4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,1.0,0.0,0.0,0.03374429,0.025175791,0.006164106,0.195285007,0.053244278,0.677641153,0.8897085,surprise,neutral,0.09332957,vi,huh?,neutral,neutral,False,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgwXvrdnMtHORe4luXV4AaABAg.9ZEzBK8Bn4Q9_kXkc4oeNp,Its rude to but once after these incidents i saw  a muslim with a giant bag. im srilanka so i was kinda scared. I was in a bus an dit didnt move. 😅😅,UgwXvrdnMtHORe4luXV4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,1,2023-03-20,0.171,0.761,0.069,-0.5894,0.019249676,0.001103375,0.99029607,0.769143105,0.000642611,0.196648777,0.001860634,fear,negative,0.014958409,en,Its rude to but once after these incidents i saw  a muslim with a giant bag. im srilanka so i was kinda scared. I was in a bus an dit didnt move. 😅😅,negative,neutral,True,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgwCGwqCWCUeXZXv3ux4AaABAg.9X6_uvDERBV9_kXuAJV3m0,no thats a pointer 😂😂😂😂,UgwCGwqCWCUeXZXv3ux4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.245,0.375,0.38,0.8555,0.047105175,0.13006458,0.21968317,0.553266585,0.48067558,0.331539392,0.027140921,neutral,positive,0.06808885,en,no thats a pointer 😂😂😂😂,neutral,neutral,False,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgzDMRR6OIqGnI2P0ix4AaABAg.9VKoJ9R8qlJ9_kY2jB2yB5,They've seen that before???? Nope. These bomb attacks take place at the same time. not same but one incident after another. These ppl never witnessed suicide bombera in rl how woud they know an dcare,UgzDMRR6OIqGnI2P0ix4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,1,2023-03-20,0.0,0.774,0.226,0.8542,0.024640407,0.00392543,0.003954884,0.8902421,0.059948616,0.07980448,0.9138906,surprise,positive,0.005312943,en,They've seen that before???? Nope. These bomb attacks take place at the same time. not same but one incident after another. These ppl never witnessed suicide bombera in rl how woud they know an dcare,neutral,neutral,False,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,Ugy6qtc-U-oHHKfSQYN4AaABAg.9UdG4etRGLw9_kY9yVtbG7,I'm thankful bc im buddhist,Ugy6qtc-U-oHHKfSQYN4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,1,2023-03-20,0.0,0.519,0.481,0.5719,0.704359651,0.003262282,0.001524362,0.025465898,0.06705498,0.042043854,0.023926666,joy,positive,0.2281306,en,I'm thankful bc im buddhist,positive,neutral,True,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxK4Y3krxAniXeoY1V4AaABAg.9Hc1Hf3m_t59_kYOzU7LnT,one thing i noticed some of them are brainwashed but most of them are from evil families. They teach their kids the same. Thankfully those ppl in srilanka died from bomb. Bc they were scared and suicided,UgxK4Y3krxAniXeoY1V4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.349,0.583,0.067,-0.9549,0.046537131,0.014292994,0.6405342,0.334316254,0.071785785,0.607748806,0.047375828,fear,negative,0.011397795,en,one thing i noticed some of them are brainwashed but most of them are from evil families. They teach their kids the same. Thankfully those ppl in srilanka died from bomb. Bc they were scared and suicided,negative,neutral,True,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxogAIGIGR2dtxwDwV4AaABAg.9EyJ0lwvdxa9bbIt_MbMzx, @sahaba2251  forgive or not karma wont stop but i do wish everyone ymto go inthe right path,UgxogAIGIGR2dtxwDwV4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.068,0.669,0.263,0.5819,0.854961932,0.007898551,0.002249129,0.087073416,0.080053106,0.039887533,0.008986491,sadness,positive,0.018077157,en, @sahaba2251  forgive or not karma wont stop but i do wish everyone ymto go inthe right path,negative,neutral,True,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxogAIGIGR2dtxwDwV4AaABAg.9EyJ0lwvdxa9bbrqArc4VE, @sahaba2251  im not christian neither muslim,UgxogAIGIGR2dtxwDwV4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,1.0,0.0,0.0,0.079072356,0.00053105,0.002586201,0.487460136,0.050550323,0.345273942,0.04337601,sadness,neutral,0.08819353,en, @sahaba2251  im not christian neither muslim,negative,neutral,True,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgzppRnaJbp-OgpeZ_B4AaABAg.9C-o_wU-Jlb9Rr_33pgnhX,Since I live in srilanka I always stay alert,UgzppRnaJbp-OgpeZ_B4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2022-03-20,0.0,0.784,0.216,0.296,0.49200508,0.00279162,0.38146943,0.128533632,0.5102689,0.113318801,0.031569775,neutral,positive,0.26614246,en,Since I live in srilanka I always stay alert,neutral,neutral,False,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,Ugw6J33XGdemvldAXZ54AaABAg.94LofTqcvsy9RrZtkwz41v,Lol did you know the leader suicide bomb in his house and his son and wife remained. There relatives died as well. But his wife and son was hurt and they were taken to the hospital and she sai dsh ewould never do it again bc she knows how it feels lolll,Ugw6J33XGdemvldAXZ54AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2022-03-20,0.192,0.752,0.056,-0.8519,0.009652937,0.004977245,0.005605382,0.081114374,0.026430888,0.889380932,0.013928929,sadness,negative,0.019851757,en,Lol did you know the leader suicide bomb in his house and his son and wife remained. There relatives died as well. But his wife and son was hurt and they were taken to the hospital and she sai dsh ewould never do it again bc she knows how it feels lolll,negative,neutral,True,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgzsBPWPO4IDfkjQW8p4AaABAg.8vGaveLcVWY9YcxG7BK0ky,Guys let me say something.one of the terrorists who was in a hotel his bomb didn't went off. So he went to the mosque and pray and came back and bombed. So the terrorist is one the isis and isis follow different type of Islam. Why does he pray there then 🤔🤔🤔🤔🤔🤔,UgzsBPWPO4IDfkjQW8p4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2022-03-20,0.164,0.775,0.061,-0.8651,0.027752684,0.09906659,0.2579972,0.930948853,0.29590952,0.034034707,0.05384467,neutral,negative,0.007263836,en,Guys let me say something.one of the terrorists who was in a hotel his bomb didn't went off. So he went to the mosque and pray and came back and bombed. So the terrorist is one the isis and isis follow different type of Islam. Why does he pray there then 🤔🤔🤔🤔🤔🤔,neutral,neutral,False,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgzsBPWPO4IDfkjQW8p4AaABAg.8vGaveLcVWY9_kXORph3i2,its better they didnt. Or else it be very painful.,UgzsBPWPO4IDfkjQW8p4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.227,0.568,0.206,-0.0754,0.076153025,0.01369091,0.02206162,0.394275516,0.056027077,0.513088882,0.008502428,sadness,neutral,0.016482621,en,its better they didnt. Or else it be very painful.,negative,neutral,True,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgzsBPWPO4IDfkjQW8p4AaABAg.8vGaveLcVWY9_kXSzJp7I8, @ishini.a2831  chill thats  atroll,UgzsBPWPO4IDfkjQW8p4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,1.0,0.0,0.0,0.077276252,0.001631636,0.000860342,0.200007409,0.15331216,0.546185613,0.022831248,joy,neutral,0.17653076,en, @ishini.a2831  chill thats  atroll,positive,neutral,True,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgwCxePa_Jm0gqlai-N4AaABAg.8uPOAZXVFS69SIc4lCbQes,Poor leader of them. They suicide bombed themselves (with his relatives). But his son and wife didn't die. After they were taken to the hospital she said I dont believe it in anymore. And it hurts alot. lol. They feel it now 😅,UgwCxePa_Jm0gqlai-N4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2022-03-20,0.149,0.665,0.186,0.4971,0.005160293,0.05081393,0.024279369,0.013673618,0.020220999,0.974906147,0.004172357,sadness,positive,0.00625991,en,Poor leader of them. They suicide bombed themselves (with his relatives). But his son and wife didn't die. After they were taken to the hospital she said I dont believe it in anymore. And it hurts alot. lol. They feel it now 😅,negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,Ugz4TFScvFov__DIkoV4AaABAg,Based 😂,root,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.196,0.412,0.392,0.4404,0.097746573,0.06314421,0.09550122,0.295656443,0.7242775,0.236419976,0.012033321,neutral,positive,0.3701771,en,Based 😂,neutral,neutral,False,False
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,Ugz4TFScvFov__DIkoV4AaABAg.ADWBloRdntKAEI2lrlw_Yk,​@sanukatharul1497paajeet 😂😂😂,Ugz4TFScvFov__DIkoV4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.21,0.369,0.421,0.8271,0.083601341,0.1024944,0.47288775,0.212979719,0.1399856,0.232148409,0.004118928,fear,positive,0.47127053,fi,@Sanukatharul1497paajeet,negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgxYQ8br4i7cvldBJxV4AaABAg.ABp5FgJrXkSADWBMSPRfFc,✝️umor 😂🤣🤣🤣,UgxYQ8br4i7cvldBJxV4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.059,0.526,0.415,0.91,0.045500416,0.046258464,0.73866874,0.856735587,0.07348721,0.081817083,0.003231581,fear,positive,0.01594694,pt,✝️UME 😂🤣🤣🤣,negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,Ugy3ryY8XPaTN6_1-5R4AaABAg.ABkHxyS024DADWBAXqMX5m,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Ugy3ryY8XPaTN6_1-5R4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.218,0.345,0.437,0.9936,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,neutral,neutral,False,False
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgxiIkeIjp4JCsQ35MN4AaABAg.A8zsFdEhT-_ADh662-63hH,Based Muslims,UgxiIkeIjp4JCsQ35MN4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,1.0,0.0,0.0,0.25780943,0.005660484,0.003652075,0.465148598,0.94043934,0.125624329,0.01736948,neutral,neutral,0.1514176,et,Based Muslims,neutral,neutral,False,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgzKV26ui9H9pw-Al6B4AaABAg.A4DGx2acLKBADWBIaWkTYO,Praise cheesus crust 🧀 and the holy sprite 🍻 ramen 🙏💩✝️💩,UgzKV26ui9H9pw-Al6B4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,0.859,0.141,0.5574,0.197945535,0.000826098,0.000870342,0.036012273,0.02655224,0.024618385,0.009040521,joy,positive,0.7414238,en,Praise cheesus crust 🧀 and the holy sprite 🍻 ramen 🙏💩✝️💩,positive,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgyCXbTN8MFYplMWI4x4AaABAg.A2Ka1itcYIWADWB299YPSN,✝️umor,UgyCXbTN8MFYplMWI4x4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,1.0,0.0,0.0,0.053962991,0.09262275,0.018860878,0.846313,0.8137096,0.082586542,0.005713887,neutral,neutral,0.017137524,pt,✝️UME,neutral,neutral,False,False
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgwfppFWMtAunldB-aN4AaABAg.9ziI5jvOMRgADWAle6Wjqj,✝️umor 😂😂😂,UgwfppFWMtAunldB-aN4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.203,0.391,0.406,0.8271,0.045500416,0.046258464,0.73866874,0.856735587,0.07348721,0.081817083,0.003231581,fear,positive,0.01594694,pt,✝️UME 😂😂😂,negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgymEpW2ocaJIRIwfWJ4AaABAg.9wDL5JMZDgFADWB-6OtDPC,✝️umor in the name of the holy sprite 🍻 cheesus crust 🧀 ramen 🙏🍜,UgymEpW2ocaJIRIwfWJ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,1.0,0.0,0.0,0.282056302,0.0905574,0.34591267,0.135235757,0.09297931,0.050156362,0.008776376,fear,neutral,0.5325515,en,✝️umor in the name of the holy sprite 🍻 cheesus crust 🧀 ramen 🙏🍜,negative,neutral,True,False
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgzNunC1TPHF6A_ugcl4AaABAg.9JSffWcI1CFADWB4pntArv,Without lies ✝️umor dies,UgzNunC1TPHF6A_ugcl4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,0.632,0.368,0.3252,0.249539033,0.01893123,0.025556218,0.53212887,0.22517298,0.201094985,0.002028427,sadness,positive,0.017237103,en,Without lies ✝️umor dies,negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgxWH04m_1d1h-Wb2Uh4AaABAg.9EABNmJWAKIA6ZX3JY1UYg,Superpooper 2020 saar paajeet saar 🇮🇳🚽💩💪🏾♈🐏,UgxWH04m_1d1h-Wb2Uh4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,3,2024-08-20,0.0,1.0,0.0,0.0,0.01684528,0.005197243,0.006383291,0.014788404,0.755994,0.012696164,0.028666971,neutral,neutral,0.9556703,af,Superpooper 2020 Island Paajeet Island 🇮🇳🚽💩💪🏾♈🐏,neutral,neutral,False,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,UgxWH04m_1d1h-Wb2Uh4AaABAg.9EABNmJWAKIA7IwLk503Ym,"WOW VERY DANGEROUS SIR 😠😠 THIS WHY IM SO LUCKY LIVE IN SUPER INDIA  THE CLEANEST COUNTRY IN THE WORLD 🇮🇳🤗 MY INDIA IS THE REAL SUPERPOWER  🤗🇮🇳 WE HAVE THE BEST INFRASTRUCTURE AND HIGHSPEED RAIL 🤗🇮🇳 , WE NEVER SCAM! WE GIVE RESPECT TO ALL WOMEN THEY CAN WALK SAFELY ALONE AT NIGHT AND WE HAVE CLEAN FOOD AND TOILET EVERYWHERE 🇮🇳🤗🚽, I KNOW MANY POOR PEOPLE JEALOUS WITH SUPER RICH INDIA 🤗🇮🇳🤗🇮🇳🤗🇮🇳 INDIA SUPER CLEAN",UgxWH04m_1d1h-Wb2Uh4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,3,2024-08-20,0.141,0.416,0.443,0.9941,0.325361192,0.004772208,0.24736366,0.362538159,0.13271526,0.063217409,0.2218118,fear,positive,0.24888314,en,"WOW VERY DANGEROUS SIR 😠😠 THIS WHY IM SO LUCKY LIVE IN SUPER INDIA  THE CLEANEST COUNTRY IN THE WORLD 🇮🇳🤗 MY INDIA IS THE REAL SUPERPOWER  🤗🇮🇳 WE HAVE THE BEST INFRASTRUCTURE AND HIGHSPEED RAIL 🤗🇮🇳 , WE NEVER SCAM! WE GIVE RESPECT TO ALL WOMEN THEY CAN WALK SAFELY ALONE AT NIGHT AND WE HAVE CLEAN FOOD AND TOILET EVERYWHERE 🇮🇳🤗🚽, I KNOW MANY POOR PEOPLE JEALOUS WITH SUPER RICH INDIA 🤗🇮🇳🤗🇮🇳🤗🇮🇳 INDIA SUPER CLEAN",negative,neutral,True,True
Video 35,8tmO14S7k8E,Security Footage Shows Moment of Sri Lanka Blast,Voice of America,Ugzx21BME1JZlA9zAtF4AaABAg.97jMyEklWpdADWBOKPcIyp,😂😂😂😂😂😂😂😂,Ugzx21BME1JZlA9zAtF4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.218,0.345,0.437,0.969,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂😂😂,neutral,neutral,False,False
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,Ugwm6wXEg5OZcMWXmnJ4AaABAg.9CcLT1xBdwmAFQIyHE4iBw,269,Ugwm6wXEg5OZcMWXmnJ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-03-09,0.0,1.0,0.0,0.0,0.103497572,0.04512507,0.029212974,0.270133227,0.6069818,0.372236013,0.15534113,neutral,neutral,0.2541332,error,269,neutral,neutral,False,False
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgzkrSZlH_hHf9CBb-54AaABAg.8u2fqBalTpG9a6zFlxOx-2,yes,UgzkrSZlH_hHf9CBb-54AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,4,2023-03-20,0.0,0.0,1.0,0.4019,0.164819613,0.04169055,0.009003021,0.22500959,0.85283005,0.127992764,0.017053591,neutral,positive,0.48217794,tr,yes,neutral,neutral,False,True
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgxCTAAyDscMMluRRmt4AaABAg.8u2bQHwx4CH9a6zB3Ozu94,go tell that to isis 😂,UgxCTAAyDscMMluRRmt4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.139,0.584,0.277,0.4404,0.125504494,0.044016108,0.33011755,0.561658144,0.39718565,0.053756531,0.004213239,neutral,positive,0.2590808,en,go tell that to isis 😂,neutral,neutral,False,True
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgzKaaXI6FO6E8UhTqZ4AaABAg.8u1xL93GMiPAFQImAzBM7h,269 😂,UgzKaaXI6FO6E8UhTqZ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-03-09,0.196,0.412,0.392,0.4404,0.078808099,0.07283436,0.20035125,0.123453282,0.47826073,0.325541884,0.048382286,neutral,positive,0.47219667,error,269 😂,neutral,neutral,False,True
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgxELZ8rzHqu6orGvLB4AaABAg.8u1txhzfTaTAFQIc2SvowR,3k in 2001,UgxELZ8rzHqu6orGvLB4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-03-09,0.0,1.0,0.0,0.0,0.077609494,0.004460449,0.008833383,0.101144396,0.6148732,0.108032368,0.2315853,neutral,neutral,0.7132138,af,3k in 2001,neutral,neutral,False,False
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgxELZ8rzHqu6orGvLB4AaABAg.8u1txhzfTaTAFQJ3CulJgG,269 😂,UgxELZ8rzHqu6orGvLB4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-03-09,0.196,0.412,0.392,0.4404,0.078808099,0.07283436,0.20035125,0.123453282,0.47826073,0.325541884,0.048382286,neutral,positive,0.47219667,error,269 😂,neutral,neutral,False,False
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgxELZ8rzHqu6orGvLB4AaABAg.8u1txhzfTaTAFRHJVM54YD,40k American kids 😭😭😭,UgxELZ8rzHqu6orGvLB4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-03-10,0.508,0.492,0.0,-0.8519,0.056354459,0.036040016,0.24692684,0.118046738,0.50653434,0.122803144,0.048578255,neutral,negative,0.7027957,nl,40k American kids 😭😭😭,neutral,neutral,False,False
Video 37,qxFIGAChur8,Parked van explodes near bombed Sri Lanka church,CityNews,UgxELZ8rzHqu6orGvLB4AaABAg.8u1txhzfTaTAFm4iEGppHA,@CanadianPatriot-rd5ly  100k Syrian christians 😭😭😭,UgxELZ8rzHqu6orGvLB4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-03-18,0.482,0.518,0.0,-0.8519,0.108703777,0.028865594,0.42104435,0.068997242,0.10798519,0.059673902,0.06471528,fear,negative,0.762625,en,@CanadianPatriot-rd5ly  100k Syrian christians 😭😭😭,negative,neutral,True,True
Video 46,eevV8cuxpJY,True scale of Assad’s slaughter revealed at Syrian mass grave,Channel 4 News,Ugxr7614sLtIDapv_ct4AaABAg,all with Russias help,root,user 4,UC2lhwPBh2i-1mqMqo3q09iQ,93,2024-12-20,0.0,0.526,0.474,0.4019,0.4167822,0.000827837,0.00342816,0.199528843,0.8397543,0.114914142,0.06273977,neutral,positive,0.26877472,en,all with Russias help,neutral,neutral,False,False
Video 61,D0lq4o2I_7U,BREAKING: Kabul Airport Under Attack,The Damage Report,Ugz6H8PJQQRC155sPrt4AaABAg,Most popular president in US history. . .,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,0,2022-03-20,0.0,0.694,0.306,0.4754,0.096646778,0.008100337,0.017052501,0.042351697,0.53992546,0.0303511,0.10723569,neutral,positive,0.8306504,en,Most popular president in US history. . .,neutral,neutral,False,False
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,Ugy0lNz82xT1n1SPg0J4AaABAg,Why did the Taliban and isis wait until Trump was out of office?,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,0,2022-03-20,0.0,1.0,0.0,0.0,0.022281608,0.003191498,0.043001603,0.936142921,0.70806557,0.035387374,0.18680154,neutral,neutral,0.006188217,en,Why did the Taliban and isis wait until Trump was out of office?,neutral,neutral,False,False
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,Ugxf1be2HuhaTn0pSrV4AaABAg,Tyt is the greatest parody news channel in history.,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,2,2022-03-20,0.0,0.656,0.344,0.6369,0.042210445,0.037196655,0.00256368,0.069137171,0.5607871,0.02560061,0.05301704,neutral,positive,0.8630518,en,Tyt is the greatest parody news channel in history.,neutral,neutral,False,False
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,UgyDf2QxzgvFibMLUZd4AaABAg,Why did isis and the Taliban wait until Trump was out of office?,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,3,2022-03-20,0.0,1.0,0.0,0.0,0.016243009,0.005613116,0.037820704,0.95079869,0.7287261,0.02817036,0.15287435,neutral,neutral,0.004787874,en,Why did isis and the Taliban wait until Trump was out of office?,neutral,neutral,False,False
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,UgzOOygjDnnOLWDjnXp4AaABAg.9RX9uUDtkTR9RXA9EdqQCY,Your insurrection comment is better,UgzOOygjDnnOLWDjnXp4AaABAg,user 21108,UCYus2v771C5KRP7x5qZKzHQ,0,2022-03-20,0.0,0.58,0.42,0.4404,0.366855383,0.012229321,0.000988935,0.386844486,0.9520341,0.092238143,0.009577896,neutral,positive,0.1540621,en,Your insurrection comment is better,neutral,neutral,False,False
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,UgzipVow5kwKeXG6BQd4AaABAg.9RX9Ub3z_2k9RX9gu3Rk5o,I don't think that would be very effective. But not changing the withdraw date could have saved a lot of lives. But in the end would you rather save lives or would you rather blame Trump. I say blame Trump,UgzipVow5kwKeXG6BQd4AaABAg,user 21108,UCYus2v771C5KRP7x5qZKzHQ,0,2022-03-20,0.121,0.681,0.198,0.6119,0.199836239,0.04186906,0.010383718,0.647732377,0.36859998,0.142642662,0.015710576,anger,positive,0.009788687,en,I don't think that would be very effective. But not changing the withdraw date could have saved a lot of lives. But in the end would you rather save lives or would you rather blame Trump. I say blame Trump,negative,neutral,True,True
Video 67,yC85kgIaHfg,"U.S. Marines, Afghan Civilians Killed In ISIS Attack",The Young Turks,UgzipVow5kwKeXG6BQd4AaABAg.9RX9Ub3z_2k9RXBzds03rr, @CNRMAX  see that's the spirit,UgzipVow5kwKeXG6BQd4AaABAg,user 21108,UCYus2v771C5KRP7x5qZKzHQ,0,2022-03-20,0.0,0.638,0.362,0.1779,0.606605351,0.002250534,0.001130431,0.087347046,0.74471724,0.086454719,0.15026887,neutral,positive,0.21959285,en, @CNRMAX  see that's the spirit,neutral,neutral,False,False
Video 69,OV3wyVxqsDU,CNN & Trump Gaslight on ISIS Attack in Kabul,The Young Turks,UgwWFS6Xxi7d7uiog_h4AaABAg,Why did the Taliban and isis wait for years until Trump was out of office before they started attacking?,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,2,2022-03-20,0.143,0.857,0.0,-0.4588,0.019374045,0.008207868,0.10402883,0.959079802,0.5582814,0.017077703,0.14940949,neutral,negative,0.004468557,en,Why did the Taliban and isis wait for years until Trump was out of office before they started attacking?,neutral,neutral,False,False
Video 69,OV3wyVxqsDU,CNN & Trump Gaslight on ISIS Attack in Kabul,The Young Turks,UgwyuECUVAKapjkOy-p4AaABAg,Why doesn't tyt just blame trump. It's not like you have credibility to lose anyway,root,user 21108,UCYus2v771C5KRP7x5qZKzHQ,7,2022-03-20,0.255,0.637,0.108,-0.4164,0.046432424,0.054156817,0.01237374,0.915608346,0.6041797,0.032029159,0.022740468,neutral,negative,0.005930019,en,Why doesn't tyt just blame trump. It's not like you have credibility to lose anyway,neutral,neutral,False,False
